sci_id, tp, age, actual_returns,0,1,2,3,4,5
209,22,3,78.0,128,161,-1,-1,-1,-1
210,22,3,111.3,36,5,95,-1,-1,-1
211,22,3,91.7,157,-1,-1,-1,-1,-1
212,22,2,110.4,150,-1,-1,-1,-1,-1
213,22,2,97.4,151,-1,-1,-1,-1,-1
214,22,2,124.0,137,-1,-1,-1,-1,-1
215,22,2,39.0,127,-1,-1,-1,-1,-1
216,22,2,70.8,4,165,-1,-1,-1,-1
217,22,2,66.2,130,34,8,-1,-1,-1
218,22,2,85.2,124,-1,-1,-1,-1,-1
219,22,2,141.6,136,-1,-1,-1,-1,-1
220,22,2,127.2,139,-1,-1,-1,-1,-1
221,22,1,107.0,125,-1,-1,-1,-1,-1
222,22,1,127.8,151,-1,-1,-1,-1,-1
223,22,1,135.0,125,-1,-1,-1,-1,-1
224,22,1,135.9,147,-1,-1,-1,-1,-1
225,22,1,133.2,151,-1,-1,-1,-1,-1
226,22,1,131.9,157,-1,-1,-1,-1,-1
227,22,1,100.5,124,-1,-1,-1,-1,-1
228,22,1,134.1,158,-1,-1,-1,-1,-1
229,22,0,82.0,81,-1,-1,-1,-1,-1
230,22,0,124.0,169,-1,-1,-1,-1,-1
231,22,0,78.0,159,-1,-1,-1,-1,-1
232,22,0,95.0,140,-1,-1,-1,-1,-1
233,22,0,119.0,150,-1,-1,-1,-1,-1
234,22,0,131.0,161,-1,-1,-1,-1,-1
235,22,0,93.0,150,-1,-1,-1,-1,-1
236,22,0,132.0,162,-1,-1,-1,-1,-1
237,22,0,59.0,66,44,-1,-1,-1,-1
238,22,0,51.0,23,79,-1,-1,-1,-1
239,22,0,109.0,167,-1,-1,-1,-1,-1
240,22,0,70.0,24,110,-1,-1,-1,-1
241,22,0,94.0,169,-1,-1,-1,-1,-1
242,22,0,137.0,164,-1,-1,-1,-1,-1
243,22,0,121.0,160,-1,-1,-1,-1,-1
244,22,0,74.0,56,47,-1,-1,-1,-1
163,23,7,45.6,21,120,74,13,-1,-1
164,23,7,48.9,160,-1,-1,-1,-1,-1
165,23,7,37.2,133,-1,-1,-1,-1,-1
166,23,7,39.6,0,84,7,57,-1,-1
167,23,7,44.4,143,-1,-1,-1,-1,-1
168,23,7,43.5,99,22,57,14,-1,-1
169,23,7,39.0,114,134,-1,-1,-1,-1
170,23,7,15.8,50,44,-1,-1,-1,-1
171,23,6,54.8,137,106,-1,-1,-1,-1
172,23,6,60.4,126,127,-1,-1,-1,-1
173,23,6,7.8,178,41,-1,-1,-1,-1
174,23,6,27.0,38,120,-1,-1,-1,-1
175,23,6,61.2,138,-1,-1,-1,-1,-1
176,23,6,57.6,134,71,-1,-1,-1,-1
177,23,6,33.4,128,-1,-1,-1,-1,-1
178,23,6,64.8,129,-1,-1,-1,-1,-1
179,23,6,55.2,123,-1,-1,-1,-1,-1
180,23,6,59.2,133,-1,-1,-1,-1,-1
181,23,6,59.2,128,-1,-1,-1,-1,-1
182,23,6,4.0,143,-1,-1,-1,-1,-1
183,23,6,28.8,113,134,89,-1,-1,-1
184,23,6,60.8,125,127,-1,-1,-1,-1
185,23,6,62.0,125,143,-1,-1,-1,-1
186,23,6,65.2,127,-1,-1,-1,-1,-1
187,23,5,17.0,132,37,-1,-1,-1,-1
188,23,5,25.5,74,110,-1,-1,-1,-1
189,23,5,89.5,154,-1,-1,-1,-1,-1
190,23,5,75.0,168,-1,-1,-1,-1,-1
191,23,5,72.5,101,9,-1,-1,-1,-1
192,23,5,50.5,125,-1,-1,-1,-1,-1
193,23,5,75.5,131,-1,-1,-1,-1,-1
194,23,5,75.5,113,26,76,63,-1,-1
195,23,4,84.0,118,-1,-1,-1,-1,-1
196,23,4,92.4,135,-1,-1,-1,-1,-1
197,23,4,97.2,144,-1,-1,-1,-1,-1
198,23,4,42.4,124,-1,-1,-1,-1,-1
199,23,4,85.2,161,-1,-1,-1,-1,-1
200,23,4,61.8,118,-1,-1,-1,-1,-1
201,23,4,88.8,145,-1,-1,-1,-1,-1
202,23,4,95.4,115,-1,-1,-1,-1,-1
203,23,4,53.4,131,-1,-1,-1,-1,-1
204,23,4,42.4,97,117,7,-1,-1,-1
205,23,4,72.0,21,174,-1,-1,-1,-1
206,23,4,56.0,133,-1,-1,-1,-1,-1
207,23,4,47.2,106,173,-1,-1,-1,-1
208,23,4,94.2,157,-1,-1,-1,-1,-1
209,23,4,90.0,161,-1,-1,-1,-1,-1
210,23,4,31.4,36,37,-1,-1,-1,-1
211,23,4,78.6,157,-1,-1,-1,-1,-1
212,23,3,96.6,150,-1,-1,-1,-1,-1
213,23,3,107.1,131,151,-1,-1,-1,-1
214,23,3,108.5,137,-1,-1,-1,-1,-1
215,23,3,91.0,145,-1,-1,-1,-1,-1
216,23,3,51.7,129,-1,-1,-1,-1,-1
217,23,3,57.3,129,-1,-1,-1,-1,-1
218,23,3,83.8,161,124,-1,-1,-1,-1
219,23,3,123.9,136,-1,-1,-1,-1,-1
220,23,3,111.3,139,-1,-1,-1,-1,-1
221,23,2,61.0,147,-1,-1,-1,-1,-1
222,23,2,59.6,162,-1,-1,-1,-1,-1
223,23,2,120.0,125,-1,-1,-1,-1,-1
224,23,2,120.8,147,-1,-1,-1,-1,-1
225,23,2,74.4,167,-1,-1,-1,-1,-1
226,23,2,120.8,164,-1,-1,-1,-1,-1
227,23,2,108.0,154,124,-1,-1,-1,-1
228,23,2,119.2,158,-1,-1,-1,-1,-1
229,23,1,88.2,160,-1,-1,-1,-1,-1
230,23,1,135.9,169,-1,-1,-1,-1,-1
231,23,1,121.5,159,-1,-1,-1,-1,-1
232,23,1,66.8,115,-1,-1,-1,-1,-1
233,23,1,135.0,150,-1,-1,-1,-1,-1
234,23,1,139.5,161,-1,-1,-1,-1,-1
235,23,1,129.6,150,-1,-1,-1,-1,-1
236,23,1,139.5,162,-1,-1,-1,-1,-1
237,23,1,92.3,165,-1,-1,-1,-1,-1
238,23,1,59.5,96,23,79,-1,-1,-1
239,23,1,135.0,167,-1,-1,-1,-1,-1
240,23,1,93.7,69,24,110,-1,-1,-1
241,23,1,108.9,169,-1,-1,-1,-1,-1
242,23,1,121.9,164,155,-1,-1,-1,-1
243,23,1,126.9,160,-1,-1,-1,-1,-1
244,23,1,53.3,113,56,62,47,-1,-1
245,23,0,69.0,33,18,28,-1,-1,-1
246,23,0,115.0,175,-1,-1,-1,-1,-1
247,23,0,99.0,152,-1,-1,-1,-1,-1
248,23,0,151.0,155,-1,-1,-1,-1,-1
249,23,0,61.0,8,109,-1,-1,-1,-1
250,23,0,117.0,147,-1,-1,-1,-1,-1
251,23,0,109.0,163,-1,-1,-1,-1,-1
252,23,0,56.0,98,70,-1,-1,-1,-1
171,24,7,41.1,137,106,-1,-1,-1,-1
172,24,7,45.3,126,127,-1,-1,-1,-1
173,24,7,6.1,141,-1,-1,-1,-1,-1
174,24,7,43.5,38,120,-1,-1,-1,-1
175,24,7,45.9,138,-1,-1,-1,-1,-1
176,24,7,43.2,134,71,-1,-1,-1,-1
177,24,7,9.8,171,107,-1,-1,-1,-1
178,24,7,48.6,129,-1,-1,-1,-1,-1
179,24,7,41.4,123,-1,-1,-1,-1,-1
180,24,7,44.4,133,-1,-1,-1,-1,-1
181,24,7,44.4,128,-1,-1,-1,-1,-1
182,24,7,42.0,143,-1,-1,-1,-1,-1
183,24,7,10.1,168,-1,-1,-1,-1,-1
184,24,7,14.6,169,-1,-1,-1,-1,-1
185,24,7,46.5,143,-1,-1,-1,-1,-1
186,24,7,48.9,127,-1,-1,-1,-1,-1
187,24,6,3.2,148,37,-1,-1,-1,-1
188,24,6,1.8,85,-1,-1,-1,-1,-1
189,24,6,30.6,152,-1,-1,-1,-1,-1
190,24,6,60.0,168,-1,-1,-1,-1,-1
191,24,6,24.0,125,-1,-1,-1,-1,-1
192,24,6,62.8,125,-1,-1,-1,-1,-1
193,24,6,60.4,131,-1,-1,-1,-1,-1
194,24,6,18.4,173,-1,-1,-1,-1,-1
195,24,5,23.0,178,-1,-1,-1,-1,-1
196,24,5,77.0,135,-1,-1,-1,-1,-1
197,24,5,81.0,144,-1,-1,-1,-1,-1
198,24,5,34.0,167,-1,-1,-1,-1,-1
199,24,5,53.0,135,-1,-1,-1,-1,-1
200,24,5,49.0,154,-1,-1,-1,-1,-1
201,24,5,74.0,145,129,-1,-1,-1,-1
202,24,5,79.5,162,115,-1,-1,-1,-1
203,24,5,74.5,131,-1,-1,-1,-1,-1
204,24,5,32.5,97,7,122,-1,-1,-1
205,24,5,56.5,167,143,-1,-1,-1,-1
206,24,5,77.5,133,-1,-1,-1,-1,-1
207,24,5,61.0,173,-1,-1,-1,-1,-1
208,24,5,43.5,177,122,-1,-1,-1,-1
209,24,5,75.0,128,161,141,-1,-1,-1
210,24,5,7.5,131,-1,-1,-1,-1,-1
211,24,5,65.5,157,-1,-1,-1,-1,-1
212,24,4,41.8,131,-1,-1,-1,-1,-1
213,24,4,91.8,131,-1,-1,-1,-1,-1
214,24,4,93.0,137,-1,-1,-1,-1,-1
215,24,4,78.0,145,-1,-1,-1,-1,-1
216,24,4,90.6,165,-1,-1,-1,-1,-1
217,24,4,49.4,140,-1,-1,-1,-1,-1
218,24,4,92.4,161,124,-1,-1,-1,-1
219,24,4,106.2,136,-1,-1,-1,-1,-1
220,24,4,95.4,139,-1,-1,-1,-1,-1
221,24,3,112.0,147,119,125,-1,-1,-1
222,24,3,99.4,162,-1,-1,-1,-1,-1
223,24,3,90.0,99,125,-1,-1,-1,-1
224,24,3,105.7,147,-1,-1,-1,-1,-1
225,24,3,103.6,167,-1,-1,-1,-1,-1
226,24,3,102.7,35,172,-1,-1,-1,-1
227,24,3,94.5,154,124,-1,-1,-1,-1
228,24,3,104.3,158,-1,-1,-1,-1,-1
229,24,2,110.4,160,-1,-1,-1,-1,-1
230,24,2,120.8,169,-1,-1,-1,-1,-1
231,24,2,108.0,159,-1,-1,-1,-1,-1
232,24,2,68.6,115,181,-1,-1,-1,-1
233,24,2,91.0,150,122,-1,-1,-1,-1
234,24,2,86.0,168,-1,-1,-1,-1,-1
235,24,2,115.2,150,-1,-1,-1,-1,-1
236,24,2,124.0,162,-1,-1,-1,-1,-1
237,24,2,117.6,165,-1,-1,-1,-1,-1
238,24,2,59.0,125,-1,-1,-1,-1,-1
239,24,2,77.0,146,-1,-1,-1,-1,-1
240,24,2,60.4,147,-1,-1,-1,-1,-1
241,24,2,96.8,169,-1,-1,-1,-1,-1
242,24,2,136.8,164,155,-1,-1,-1,-1
243,24,2,112.8,160,-1,-1,-1,-1,-1
244,24,2,78.6,113,119,62,-1,-1,-1
245,24,1,95.9,33,18,83,28,-1,-1
246,24,1,102.8,135,-1,-1,-1,-1,-1
247,24,1,116.1,152,-1,-1,-1,-1,-1
248,24,1,159.3,155,-1,-1,-1,-1,-1
249,24,1,92.3,140,-1,-1,-1,-1,-1
250,24,1,140.4,147,-1,-1,-1,-1,-1
251,24,1,126.0,163,-1,-1,-1,-1,-1
252,24,1,81.2,179,70,-1,-1,-1,-1
253,24,0,53.0,68,9,-1,-1,-1,-1
254,24,0,66.0,72,93,-1,-1,-1,-1
255,24,0,96.0,104,9,58,-1,-1,-1
256,24,0,118.0,149,-1,-1,-1,-1,-1
257,24,0,112.0,140,-1,-1,-1,-1,-1
258,24,0,52.0,16,81,-1,-1,-1,-1
259,24,0,120.0,91,-1,-1,-1,-1,-1
187,25,7,41.4,148,-1,-1,-1,-1,-1
188,25,7,50.1,85,74,-1,-1,-1,-1
189,25,7,53.7,152,-1,-1,-1,-1,-1
190,25,7,25.0,130,185,-1,-1,-1,-1
191,25,7,43.5,101,9,125,-1,-1,-1
192,25,7,11.1,121,-1,-1,-1,-1,-1
193,25,7,45.3,131,-1,-1,-1,-1,-1
194,25,7,45.3,173,-1,-1,-1,-1,-1
195,25,6,56.0,178,-1,-1,-1,-1,-1
196,25,6,61.6,146,-1,-1,-1,-1,-1
197,25,6,64.8,144,-1,-1,-1,-1,-1
198,25,6,53.6,167,124,-1,-1,-1,-1
199,25,6,56.8,135,-1,-1,-1,-1,-1
200,25,6,67.2,118,154,-1,-1,-1,-1
201,25,6,59.2,145,129,-1,-1,-1,-1
202,25,6,63.6,162,115,-1,-1,-1,-1
203,25,6,25.6,179,-1,-1,-1,-1,-1
204,25,6,21.6,43,-1,-1,-1,-1,-1
205,25,6,66.0,167,174,143,-1,-1,-1
206,25,6,62.0,133,-1,-1,-1,-1,-1
207,25,6,48.8,173,-1,-1,-1,-1,-1
208,25,6,62.8,157,-1,-1,-1,-1,-1
209,25,6,25.0,135,-1,-1,-1,-1,-1
210,25,6,63.6,131,37,-1,-1,-1,-1
211,25,6,52.4,157,-1,-1,-1,-1,-1
212,25,5,69.0,131,-1,-1,-1,-1,-1
213,25,5,57.5,176,111,-1,-1,-1,-1
214,25,5,77.5,137,-1,-1,-1,-1,-1
215,25,5,65.0,145,-1,-1,-1,-1,-1
216,25,5,75.5,165,-1,-1,-1,-1,-1
217,25,5,74.5,129,140,-1,-1,-1,-1
218,25,5,77.0,161,124,-1,-1,-1,-1
219,25,5,52.5,160,136,-1,-1,-1,-1
220,25,5,41.5,185,92,-1,-1,-1,-1
221,25,4,47.0,193,119,-1,-1,-1,-1
222,25,4,85.2,162,151,-1,-1,-1,-1
223,25,4,70.0,99,183,-1,-1,-1,-1
224,25,4,90.6,147,-1,-1,-1,-1,-1
225,25,4,88.8,167,-1,-1,-1,-1,-1
226,25,4,82.6,121,-1,-1,-1,-1,-1
227,25,4,81.0,154,124,-1,-1,-1,-1
228,25,4,61.4,158,191,-1,-1,-1,-1
229,25,3,96.6,160,81,-1,-1,-1,-1
230,25,3,105.7,169,-1,-1,-1,-1,-1
231,25,3,38.5,152,159,-1,-1,-1,-1
232,25,3,92.4,115,140,-1,-1,-1,-1
233,25,3,67.0,150,122,61,-1,-1,-1
234,25,3,108.5,168,-1,-1,-1,-1,-1
235,25,3,41.8,50,150,-1,-1,-1,-1
236,25,3,108.5,162,-1,-1,-1,-1,-1
237,25,3,102.9,165,-1,-1,-1,-1,-1
238,25,3,73.5,23,125,79,-1,-1,-1
239,25,3,105.0,146,-1,-1,-1,-1,-1
240,25,3,66.1,24,189,-1,-1,-1,-1
241,25,3,53.7,162,169,-1,-1,-1,-1
242,25,3,119.7,164,155,-1,-1,-1,-1
243,25,3,80.7,163,-1,-1,-1,-1,-1
244,25,3,61.9,152,-1,-1,-1,-1,-1
245,25,2,112.8,33,18,83,28,-1,-1
246,25,2,84.6,193,135,-1,-1,-1,-1
247,25,2,103.2,152,-1,-1,-1,-1,-1
248,25,2,141.6,155,-1,-1,-1,-1,-1
249,25,2,69.6,148,140,-1,-1,-1,-1
250,25,2,99.8,49,147,-1,-1,-1,-1
251,25,2,112.0,163,-1,-1,-1,-1,-1
252,25,2,70.4,148,-1,-1,-1,-1,-1
253,25,1,33.7,137,124,-1,-1,-1,-1
254,25,1,100.4,72,42,93,-1,-1,-1
255,25,1,139.5,104,9,58,-1,-1,-1
256,25,1,138.6,149,-1,-1,-1,-1,-1
257,25,1,134.1,140,-1,-1,-1,-1,-1
258,25,1,65.0,16,1,81,-1,-1,-1
259,25,1,89.4,175,-1,-1,-1,-1,-1
260,25,0,50.0,114,134,-1,-1,-1,-1
261,25,0,93.0,187,-1,-1,-1,-1,-1
262,25,0,106.0,179,-1,-1,-1,-1,-1
263,25,0,130.0,140,12,-1,-1,-1,-1
264,25,0,111.0,182,-1,-1,-1,-1,-1
265,25,0,152.0,123,-1,-1,-1,-1,-1
266,25,0,56.0,134,6,-1,-1,-1,-1
267,25,0,81.0,149,-1,-1,-1,-1,-1
195,26,7,42.0,178,-1,-1,-1,-1,-1
196,26,7,46.2,146,-1,-1,-1,-1,-1
197,26,7,48.6,144,-1,-1,-1,-1,-1
198,26,7,40.2,167,124,-1,-1,-1,-1
199,26,7,22.6,121,-1,-1,-1,-1,-1
200,26,7,14.4,148,-1,-1,-1,-1,-1
201,26,7,24.4,175,-1,-1,-1,-1,-1
202,26,7,47.7,115,-1,-1,-1,-1,-1
203,26,7,44.7,179,-1,-1,-1,-1,-1
204,26,7,47.7,97,7,122,43,-1,-1
205,26,7,18.5,21,202,-1,-1,-1,-1
206,26,7,46.5,133,-1,-1,-1,-1,-1
207,26,7,36.6,173,-1,-1,-1,-1,-1
208,26,7,47.1,157,-1,-1,-1,-1,-1
209,26,7,45.0,161,135,141,-1,-1,-1
210,26,7,47.7,131,37,-1,-1,-1,-1
211,26,7,39.3,157,-1,-1,-1,-1,-1
212,26,6,55.2,50,131,-1,-1,-1,-1
213,26,6,61.2,176,131,151,-1,-1,-1
214,26,6,62.0,137,-1,-1,-1,-1,-1
215,26,6,52.0,145,127,-1,-1,-1,-1
216,26,6,60.4,129,165,-1,-1,-1,-1
217,26,6,19.6,181,-1,-1,-1,-1,-1
218,26,6,29.6,186,122,-1,-1,-1,-1
219,26,6,28.8,177,-1,-1,-1,-1,-1
220,26,6,63.6,185,139,-1,-1,-1,-1
221,26,5,80.0,193,-1,-1,-1,-1,-1
222,26,5,11.0,183,-1,-1,-1,-1,-1
223,26,5,75.0,183,-1,-1,-1,-1,-1
224,26,5,75.5,147,-1,-1,-1,-1,-1
225,26,5,32.0,135,167,-1,-1,-1,-1
226,26,5,85.5,121,-1,-1,-1,-1,-1
227,26,5,46.5,168,-1,-1,-1,-1,-1
228,26,5,42.5,156,158,-1,-1,-1,-1
229,26,4,42.8,191,-1,-1,-1,-1,-1
230,26,4,90.6,169,-1,-1,-1,-1,-1
231,26,4,81.0,159,-1,-1,-1,-1,-1
232,26,4,37.2,115,190,-1,-1,-1,-1
233,26,4,59.0,150,122,59,61,-1,-1
234,26,4,93.0,168,-1,-1,-1,-1,-1
235,26,4,26.4,50,201,-1,-1,-1,-1
236,26,4,93.0,162,-1,-1,-1,-1,-1
237,26,4,88.2,165,-1,-1,-1,-1,-1
238,26,4,63.0,96,23,125,79,-1,-1
239,26,4,90.0,146,-1,-1,-1,-1,-1
240,26,4,56.8,173,-1,-1,-1,-1,-1
241,26,4,43.6,162,188,-1,-1,-1,-1
242,26,4,70.6,180,155,-1,-1,-1,-1
243,26,4,84.6,163,-1,-1,-1,-1,-1
244,26,4,54.2,145,152,-1,-1,-1,-1
245,26,3,71.7,33,18,83,28,63,-1
246,26,3,99.4,175,-1,-1,-1,-1,-1
247,26,3,90.3,152,-1,-1,-1,-1,-1
248,26,3,123.9,155,-1,-1,-1,-1,-1
249,26,3,95.9,148,-1,-1,-1,-1,-1
250,26,3,84.2,49,186,-1,-1,-1,-1
251,26,3,98.0,163,-1,-1,-1,-1,-1
252,26,3,96.6,179,-1,-1,-1,-1,-1
253,26,2,18.4,115,152,-1,-1,-1,-1
254,26,2,74.8,183,-1,-1,-1,-1,-1
255,26,2,106.0,23,104,9,58,-1,-1
256,26,2,88.2,149,190,-1,-1,-1,-1
257,26,2,69.2,168,-1,-1,-1,-1,-1
258,26,2,75.0,155,-1,-1,-1,-1,-1
259,26,2,124.8,175,-1,-1,-1,-1,-1
260,26,1,83.1,134,139,-1,-1,-1,-1
261,26,1,140.4,187,-1,-1,-1,-1,-1
262,26,1,134.1,179,-1,-1,-1,-1,-1
263,26,1,132.8,140,12,13,-1,-1,-1
264,26,1,131.4,182,-1,-1,-1,-1,-1
265,26,1,157.5,123,-1,-1,-1,-1,-1
266,26,1,90.3,194,6,-1,-1,-1,-1
267,26,1,111.6,149,-1,-1,-1,-1,-1
268,26,0,141.0,180,-1,-1,-1,-1,-1
269,26,0,120.0,201,-1,-1,-1,-1,-1
270,26,0,58.0,135,136,-1,-1,-1,-1
271,26,0,72.0,199,-1,-1,-1,-1,-1
272,26,0,123.0,181,-1,-1,-1,-1,-1
273,26,0,79.0,179,-1,-1,-1,-1,-1
274,26,0,113.0,169,-1,-1,-1,-1,-1
212,27,7,41.4,50,131,31,-1,-1,-1
213,27,7,24.9,187,-1,-1,-1,-1,-1
214,27,7,3.5,164,-1,-1,-1,-1,-1
215,27,7,39.0,145,127,-1,-1,-1,-1
216,27,7,45.3,129,165,-1,-1,-1,-1
217,27,7,44.7,181,-1,-1,-1,-1,-1
218,27,7,22.2,153,122,-1,-1,-1,-1
219,27,7,53.1,177,-1,-1,-1,-1,-1
220,27,7,47.7,185,-1,-1,-1,-1,-1
221,27,6,64.0,193,-1,-1,-1,-1,-1
222,27,6,56.8,183,-1,-1,-1,-1,-1
223,27,6,48.0,191,-1,-1,-1,-1,-1
224,27,6,28.4,137,-1,-1,-1,-1,-1
225,27,6,9.2,135,184,-1,-1,-1,-1
226,27,6,68.4,121,172,-1,-1,-1,-1
227,27,6,54.0,168,154,-1,-1,-1,-1
228,27,6,59.6,156,-1,-1,-1,-1,-1
229,27,5,69.0,191,-1,-1,-1,-1,-1
230,27,5,47.5,67,169,-1,-1,-1,-1
231,27,5,67.5,159,-1,-1,-1,-1,-1
232,27,5,66.0,181,-1,-1,-1,-1,-1
233,27,5,75.0,150,122,59,61,-1,-1
234,27,5,77.5,161,168,-1,-1,-1,-1
235,27,5,72.0,201,-1,-1,-1,-1,-1
236,27,5,77.5,162,-1,-1,-1,-1,-1
237,27,5,73.5,165,-1,-1,-1,-1,-1
238,27,5,26.5,165,-1,-1,-1,-1,-1
239,27,5,34.0,171,-1,-1,-1,-1,-1
240,27,5,76.5,173,-1,-1,-1,-1,-1
241,27,5,60.5,188,-1,-1,-1,-1,-1
242,27,5,85.5,180,-1,-1,-1,-1,-1
243,27,5,70.5,163,-1,-1,-1,-1,-1
244,27,5,30.5,146,-1,-1,-1,-1,-1
245,27,4,64.6,192,18,-1,-1,-1,-1
246,27,4,65.2,197,135,-1,-1,-1,-1
247,27,4,46.4,152,154,-1,-1,-1,-1
248,27,4,106.2,155,-1,-1,-1,-1,-1
249,27,4,82.2,148,-1,-1,-1,-1,-1
250,27,4,93.6,186,-1,-1,-1,-1,-1
251,27,4,84.0,163,-1,-1,-1,-1,-1
252,27,4,82.8,179,148,-1,-1,-1,-1
253,27,3,86.1,115,152,124,-1,-1,-1
254,27,3,109.2,183,-1,-1,-1,-1,-1
255,27,3,86.5,23,104,9,58,142,-1
256,27,3,107.8,190,-1,-1,-1,-1,-1
257,27,3,104.3,168,140,-1,-1,-1,-1
258,27,3,48.0,16,118,155,-1,-1,-1
259,27,3,67.2,177,-1,-1,-1,-1,-1
260,27,2,57.2,201,-1,-1,-1,-1,-1
261,27,2,124.8,187,-1,-1,-1,-1,-1
262,27,2,119.2,179,-1,-1,-1,-1,-1
263,27,2,112.6,7,140,12,-1,-1,-1
264,27,2,116.8,182,-1,-1,-1,-1,-1
265,27,2,120.0,123,110,-1,-1,-1,-1
266,27,2,133.6,194,-1,-1,-1,-1,-1
267,27,2,53.2,159,-1,-1,-1,-1,-1
268,27,1,150.3,180,-1,-1,-1,-1,-1
269,27,1,141.3,201,-1,-1,-1,-1,-1
270,27,1,122.4,135,136,-1,-1,-1,-1
271,27,1,70.3,199,170,-1,-1,-1,-1
272,27,1,108.5,181,191,-1,-1,-1,-1
273,27,1,121.5,179,-1,-1,-1,-1,-1
274,27,1,96.8,66,169,-1,-1,-1,-1
275,27,0,70.0,99,22,-1,-1,-1,-1
276,27,0,98.0,81,136,-1,-1,-1,-1
277,27,0,65.0,131,-1,-1,-1,-1,-1
278,27,0,130.0,197,-1,-1,-1,-1,-1
279,27,0,99.0,181,-1,-1,-1,-1,-1
280,27,0,102.0,202,-1,-1,-1,-1,-1
281,27,0,68.0,90,42,155,-1,-1,-1
282,27,0,130.0,128,-1,-1,-1,-1,-1
283,27,0,85.0,67,90,42,-1,-1,-1
221,28,7,48.0,193,-1,-1,-1,-1,-1
222,28,7,42.6,183,-1,-1,-1,-1,-1
223,28,7,45.0,183,191,-1,-1,-1,-1
224,28,7,45.3,137,-1,-1,-1,-1,-1
225,28,7,44.4,184,-1,-1,-1,-1,-1
226,28,7,33.3,186,-1,-1,-1,-1,-1
227,28,7,40.5,168,154,-1,-1,-1,-1
228,28,7,44.7,156,-1,-1,-1,-1,-1
229,28,6,55.2,191,-1,-1,-1,-1,-1
230,28,6,34.4,171,-1,-1,-1,-1,-1
231,28,6,54.0,159,-1,-1,-1,-1,-1
232,28,6,52.8,181,-1,-1,-1,-1,-1
233,28,6,60.0,150,59,61,-1,-1,-1
234,28,6,34.0,181,-1,-1,-1,-1,-1
235,28,6,57.6,201,-1,-1,-1,-1,-1
236,28,6,62.0,162,-1,-1,-1,-1,-1
237,28,6,16.8,156,-1,-1,-1,-1,-1
238,28,6,42.0,165,125,79,-1,-1,-1
239,28,6,60.0,171,-1,-1,-1,-1,-1
240,28,6,61.2,173,-1,-1,-1,-1,-1
241,28,6,48.4,188,-1,-1,-1,-1,-1
242,28,6,68.4,180,164,-1,-1,-1,-1
243,28,6,56.4,160,163,-1,-1,-1,-1
244,28,6,58.8,146,152,-1,-1,-1,-1
245,28,5,70.5,192,-1,-1,-1,-1,-1
246,28,5,71.0,197,-1,-1,-1,-1,-1
247,28,5,31.5,193,-1,-1,-1,-1,-1
248,28,5,88.5,155,-1,-1,-1,-1,-1
249,28,5,68.5,148,-1,-1,-1,-1,-1
250,28,5,78.0,186,-1,-1,-1,-1,-1
251,28,5,70.0,163,-1,-1,-1,-1,-1
252,28,5,36.0,213,70,-1,-1,-1,-1
253,28,4,73.8,115,152,124,-1,-1,-1
254,28,4,93.6,183,-1,-1,-1,-1,-1
255,28,4,71.0,106,-1,-1,-1,-1,-1
256,28,4,92.4,190,-1,-1,-1,-1,-1
257,28,4,89.4,168,140,-1,-1,-1,-1
258,28,4,40.0,1,215,-1,-1,-1,-1
259,28,4,93.6,177,175,-1,-1,-1,-1
260,28,3,90.3,201,-1,-1,-1,-1,-1
261,28,3,51.2,177,-1,-1,-1,-1,-1
262,28,3,76.3,160,179,-1,-1,-1,-1
263,28,3,120.4,7,140,12,13,-1,-1
264,28,3,102.2,182,-1,-1,-1,-1,-1
265,28,3,103.5,204,110,-1,-1,-1,-1
266,28,3,116.9,194,-1,-1,-1,-1,-1
267,28,3,86.8,149,159,-1,-1,-1,-1
268,28,2,92.6,180,201,-1,-1,-1,-1
269,28,2,93.6,121,201,-1,-1,-1,-1
270,28,2,108.8,135,136,-1,-1,-1,-1
271,28,2,109.6,199,-1,-1,-1,-1,-1
272,28,2,116.0,181,191,-1,-1,-1,-1
273,28,2,108.0,179,-1,-1,-1,-1,-1
274,28,2,92.6,192,-1,-1,-1,-1,-1
275,28,1,89.7,178,-1,-1,-1,-1,-1
276,28,1,126.4,149,-1,-1,-1,-1,-1
277,28,1,71.7,131,43,-1,-1,-1,-1
278,28,1,127.8,197,-1,-1,-1,-1,-1
279,28,1,78.3,148,181,-1,-1,-1,-1
280,28,1,136.8,202,-1,-1,-1,-1,-1
281,28,1,115.3,42,204,-1,-1,-1,-1
282,28,1,148.5,128,-1,-1,-1,-1,-1
283,28,1,124.9,67,8,90,42,-1,-1
284,28,0,84.0,52,92,-1,-1,-1,-1
285,28,0,97.0,193,-1,-1,-1,-1,-1
286,28,0,101.0,149,-1,-1,-1,-1,-1
287,28,0,141.0,197,-1,-1,-1,-1,-1
288,28,0,101.0,207,-1,-1,-1,-1,-1
289,28,0,67.0,129,115,-1,-1,-1,-1
290,28,0,121.0,156,-1,-1,-1,-1,-1
291,28,0,88.0,216,-1,-1,-1,-1,-1
292,28,0,94.0,112,179,-1,-1,-1,-1
293,28,0,66.0,19,107,46,-1,-1,-1
294,28,0,87.0,158,-1,-1,-1,-1,-1
295,28,0,128.0,210,-1,-1,-1,-1,-1
229,29,7,41.4,191,-1,-1,-1,-1,-1
230,29,7,45.3,171,-1,-1,-1,-1,-1
231,29,7,40.5,159,-1,-1,-1,-1,-1
